student_id,session_no,attended
STU0482,16,1
STU0482,17,1
STU0482,18,1
STU0482,19,1
STU0482,20,1
STU0482,21,1
STU0482,22,1
STU0482,23,1
STU0482,24,1
STU0482,25,1
STU0482,26,0
STU0482,27,1
STU0482,28,1
STU0482,29,1
STU0482,30,1
STU0482,31,1
STU0482,32,1
STU0482,33,1
STU0482,34,0
STU0482,35,1
STU0482,36,1
STU0482,37,1
STU0482,38,1
STU0482,39,1
STU0482,40,1
STU0483,1,1
STU0483,2,1
STU0483,3,0
STU0483,4,1
STU0483,5,1
STU0483,6,0
STU0483,7,1
STU0483,8,0
STU0483,9,1
STU0483,10,1
STU0483,11,1
STU0483,12,0
STU0483,13,1
STU0483,14,0
STU0483,15,1
STU0483,16,1
STU0483,17,0
STU0483,18,1
STU0483,19,0
STU0483,20,1
STU0483,21,0
STU0483,22,1
STU0483,23,1
STU0483,24,1
STU0483,25,1
STU0483,26,0
STU0483,27,1
STU0483,28,1
STU0483,29,1
STU0483,30,1
STU0483,31,1
STU0483,32,1
STU0483,33,1
STU0483,34,0
STU0483,35,1
STU0483,36,0
STU0483,37,1
STU0483,38,1
STU0483,39,1
STU0483,40,1
STU0484,1,1
STU0484,2,0
STU0484,3,1
STU0484,4,0
STU0484,5,1
STU0484,6,1
STU0484,7,1
STU0484,8,1
STU0484,9,1
STU0484,10,1
STU0484,11,0
STU0484,12,1
STU0484,13,0
STU0484,14,0
STU0484,15,1
STU0484,16,1
STU0484,17,1
STU0484,18,1
STU0484,19,1
STU0484,20,1
STU0484,21,1
STU0484,22,1
STU0484,23,1
STU0484,24,1
STU0484,25,1
STU0484,26,1
STU0484,27,0
STU0484,28,1
STU0484,29,1
STU0484,30,1
STU0484,31,1
STU0484,32,1
STU0484,33,1
STU0484,34,1
STU0484,35,1
STU0484,36,1
STU0484,37,1
STU0484,38,0
STU0484,39,1
STU0484,40,1
STU0485,1,1
STU0485,2,1
STU0485,3,0
STU0485,4,1
STU0485,5,1
STU0485,6,1
STU0485,7,1
STU0485,8,1
STU0485,9,1
STU0485,10,1
STU0485,11,1
STU0485,12,1
STU0485,13,1
STU0485,14,1
STU0485,15,1
STU0485,16,1
STU0485,17,1
STU0485,18,0
STU0485,19,1
STU0485,20,0
STU0485,21,0
STU0485,22,1
STU0485,23,0
STU0485,24,1
STU0485,25,1
STU0485,26,1
STU0485,27,1
STU0485,28,1
STU0485,29,1
STU0485,30,1
STU0485,31,1
STU0485,32,1
STU0485,33,1
STU0485,34,0
STU0485,35,1
STU0485,36,1
STU0485,37,1
STU0485,38,1
STU0485,39,1
STU0485,40,1
STU0486,1,1
STU0486,2,1
STU0486,3,1
STU0486,4,1
STU0486,5,1
STU0486,6,1
STU0486,7,1
STU0486,8,1
STU0486,9,1
STU0486,10,1
STU0486,11,1
STU0486,12,1
STU0486,13,1
STU0486,14,1
STU0486,15,1
STU0486,16,1
STU0486,17,1
STU0486,18,1
STU0486,19,0
STU0486,20,1
STU0486,21,1
STU0486,22,1
STU0486,23,1
STU0486,24,0
STU0486,25,1
STU0486,26,1
STU0486,27,0
STU0486,28,1
STU0486,29,1
STU0486,30,1
STU0486,31,1
STU0486,32,1
STU0486,33,1
STU0486,34,1
STU0486,35,1
STU0486,36,1
STU0486,37,0
STU0486,38,1
STU0486,39,1
STU0486,40,1
STU0487,1,1
STU0487,2,1
STU0487,3,1
STU0487,4,1
STU0487,5,1
STU0487,6,0
STU0487,7,1
STU0487,8,1
STU0487,9,1
STU0487,10,1
STU0487,11,1
STU0487,12,1
STU0487,13,1
STU0487,14,1
STU0487,15,1
STU0487,16,1
STU0487,17,1
STU0487,18,0
STU0487,19,1
STU0487,20,1
STU0487,21,0
STU0487,22,1
STU0487,23,1
STU0487,24,1
STU0487,25,1
STU0487,26,0
STU0487,27,1
STU0487,28,0
STU0487,29,1
STU0487,30,1
STU0487,31,1
STU0487,32,0
STU0487,33,0
STU0487,34,1
STU0487,35,1
STU0487,36,1
STU0487,37,0
STU0487,38,1
STU0487,39,1
STU0487,40,1
STU0488,1,0
STU0488,2,1
STU0488,3,1
STU0488,4,1
STU0488,5,1
STU0488,6,1
STU0488,7,1
STU0488,8,1
STU0488,9,1
STU0488,10,0
STU0488,11,1
STU0488,12,1
STU0488,13,0
STU0488,14,0
STU0488,15,0
STU0488,16,1
STU0488,17,0
STU0488,18,0
STU0488,19,1
STU0488,20,0
STU0488,21,1
STU0488,22,1
STU0488,23,1
STU0488,24,0
STU0488,25,1
STU0488,26,1
STU0488,27,1
STU0488,28,1
STU0488,29,1
STU0488,30,1
STU0488,31,1
STU0488,32,0
STU0488,33,1
STU0488,34,1
STU0488,35,1
STU0488,36,1
STU0488,37,1
STU0488,38,1
STU0488,39,0
STU0488,40,1
STU0489,1,1
STU0489,2,1
STU0489,3,1
STU0489,4,0
STU0489,5,0
STU0489,6,0
STU0489,7,1
STU0489,8,1
STU0489,9,1
STU0489,10,0
STU0489,11,0
STU0489,12,1
STU0489,13,1
STU0489,14,1
STU0489,15,0
STU0489,16,1
STU0489,17,1
STU0489,18,1
STU0489,19,1
STU0489,20,0
STU0489,21,0
STU0489,22,0
STU0489,23,0
STU0489,24,1
STU0489,25,1
STU0489,26,1
STU0489,27,0
STU0489,28,1
STU0489,29,0
STU0489,30,1
STU0489,31,1
STU0489,32,0
STU0489,33,0
STU0489,34,1
STU0489,35,1
STU0489,36,0
STU0489,37,0
STU0489,38,1
STU0489,39,1
STU0489,40,1
STU0490,1,1
STU0490,2,1
STU0490,3,1
STU0490,4,1
STU0490,5,1
STU0490,6,1
STU0490,7,1
STU0490,8,1
STU0490,9,0
STU0490,10,0
STU0490,11,1
STU0490,12,1
STU0490,13,1
STU0490,14,1
STU0490,15,1
STU0490,16,1
STU0490,17,1
STU0490,18,1
STU0490,19,1
STU0490,20,1
STU0490,21,1
STU0490,22,1
STU0490,23,1
STU0490,24,0
STU0490,25,1
STU0490,26,0
STU0490,27,1
STU0490,28,1
STU0490,29,1
STU0490,30,1
STU0490,31,1
STU0490,32,1
STU0490,33,1
STU0490,34,1
STU0490,35,1
STU0490,36,0
STU0490,37,1
STU0490,38,1
STU0490,39,1
STU0490,40,1
STU0491,1,0
STU0491,2,0
STU0491,3,1
STU0491,4,0
STU0491,5,1
STU0491,6,1
STU0491,7,1
STU0491,8,1
STU0491,9,1
STU0491,10,0
STU0491,11,1
STU0491,12,0
STU0491,13,1
STU0491,14,1
STU0491,15,1
STU0491,16,1
STU0491,17,1
STU0491,18,0
STU0491,19,1
STU0491,20,1
STU0491,21,1
STU0491,22,1
STU0491,23,0
STU0491,24,0
STU0491,25,0
STU0491,26,1
STU0491,27,1
STU0491,28,1
STU0491,29,0
STU0491,30,1
STU0491,31,1
STU0491,32,1
STU0491,33,1
STU0491,34,0
STU0491,35,0
STU0491,36,1
STU0491,37,0
STU0491,38,1
STU0491,39,0
STU0491,40,0
STU0492,1,1
STU0492,2,1
STU0492,3,1
STU0492,4,1
STU0492,5,0
STU0492,6,1
STU0492,7,1
STU0492,8,1
STU0492,9,1
STU0492,10,1
STU0492,11,1
STU0492,12,0
STU0492,13,1
STU0492,14,1
STU0492,15,0
STU0492,16,1
STU0492,17,1
STU0492,18,1
STU0492,19,1
STU0492,20,0
STU0492,21,0
STU0492,22,1
STU0492,23,1
STU0492,24,0
STU0492,25,1
STU0492,26,1
STU0492,27,1
STU0492,28,1
STU0492,29,1
STU0492,30,0
STU0492,31,1
STU0492,32,1
STU0492,33,1
STU0492,34,0
STU0492,35,1
STU0492,36,1
STU0492,37,0
STU0492,38,1
STU0492,39,1
STU0492,40,1
STU0493,1,0
STU0493,2,1
STU0493,3,0
STU0493,4,1
STU0493,5,1
STU0493,6,1
STU0493,7,1
STU0493,8,0
STU0493,9,1
STU0493,10,0
STU0493,11,1
STU0493,12,1
STU0493,13,0
STU0493,14,0
STU0493,15,0
STU0493,16,0
STU0493,17,1
STU0493,18,1
STU0493,19,1
STU0493,20,1
STU0493,21,0
STU0493,22,0
STU0493,23,1
STU0493,24,0
STU0493,25,0
STU0493,26,0
STU0493,27,1
STU0493,28,1
STU0493,29,0
STU0493,30,0
STU0493,31,1
STU0493,32,0
STU0493,33,1
STU0493,34,1
STU0493,35,0
STU0493,36,1
STU0493,37,1
STU0493,38,1
STU0493,39,1
STU0493,40,1
STU0494,1,1
STU0494,2,1
STU0494,3,1
STU0494,4,1
STU0494,5,1
STU0494,6,1
STU0494,7,1
STU0494,8,1
STU0494,9,1
STU0494,10,1
STU0494,11,1
STU0494,12,1
STU0494,13,1
STU0494,14,1
STU0494,15,1
STU0494,16,1
STU0494,17,1
STU0494,18,1
STU0494,19,1
STU0494,20,1
STU0494,21,0
STU0494,22,1
STU0494,23,1
STU0494,24,1
STU0494,25,1
STU0494,26,1
STU0494,27,1
STU0494,28,1
STU0494,29,0
STU0494,30,1
STU0494,31,1
STU0494,32,1
STU0494,33,1
STU0494,34,1
STU0494,35,1
STU0494,36,1
STU0494,37,1
STU0494,38,1
STU0494,39,1
STU0494,40,0
STU0495,1,1
STU0495,2,0
STU0495,3,0
STU0495,4,0
STU0495,5,0
STU0495,6,1
STU0495,7,0
STU0495,8,1
STU0495,9,0
STU0495,10,1
STU0495,11,0
STU0495,12,0
STU0495,13,0
STU0495,14,1
STU0495,15,0
STU0495,16,1
STU0495,17,0
STU0495,18,0
STU0495,19,1
STU0495,20,0
STU0495,21,0
STU0495,22,0
STU0495,23,1
STU0495,24,0
STU0495,25,0
STU0495,26,0
STU0495,27,0
STU0495,28,0
STU0495,29,1
STU0495,30,1
STU0495,31,0
STU0495,32,1
STU0495,33,1
STU0495,34,1
STU0495,35,0
STU0495,36,0
STU0495,37,1
STU0495,38,0
STU0495,39,0
STU0495,40,1
STU0496,1,1
STU0496,2,1
STU0496,3,1
STU0496,4,1
STU0496,5,1
STU0496,6,1
STU0496,7,1
STU0496,8,1
STU0496,9,1
STU0496,10,1
STU0496,11,1
STU0496,12,1
STU0496,13,1
STU0496,14,1
STU0496,15,1
STU0496,16,1
STU0496,17,1
STU0496,18,1
STU0496,19,1
STU0496,20,1
STU0496,21,1
STU0496,22,1
STU0496,23,1
STU0496,24,1
STU0496,25,1
STU0496,26,1
STU0496,27,1
STU0496,28,1
STU0496,29,1
STU0496,30,1
STU0496,31,1
STU0496,32,1
STU0496,33,0
STU0496,34,1
STU0496,35,1
STU0496,36,0
STU0496,37,0
STU0496,38,1
STU0496,39,1
STU0496,40,0
STU0497,1,0
STU0497,2,0
STU0497,3,1
STU0497,4,1
STU0497,5,0
STU0497,6,1
STU0497,7,1
STU0497,8,0
STU0497,9,1
STU0497,10,1
STU0497,11,1
STU0497,12,1
STU0497,13,1
STU0497,14,1
STU0497,15,1
STU0497,16,1
STU0497,17,0
STU0497,18,1
STU0497,19,1
STU0497,20,1
STU0497,21,0
STU0497,22,0
STU0497,23,1
STU0497,24,1
STU0497,25,1
STU0497,26,0
STU0497,27,1
STU0497,28,1
STU0497,29,1
STU0497,30,0
STU0497,31,1
STU0497,32,0
STU0497,33,1
STU0497,34,0
STU0497,35,1
STU0497,36,1
STU0497,37,1
STU0497,38,1
STU0497,39,1
STU0497,40,1
STU0498,1,1
STU0498,2,1
STU0498,3,1
STU0498,4,1
STU0498,5,1
STU0498,6,1
STU0498,7,1
STU0498,8,0
STU0498,9,0
STU0498,10,1
STU0498,11,1
STU0498,12,0
STU0498,13,1
STU0498,14,0
STU0498,15,1
STU0498,16,1
STU0498,17,0
STU0498,18,0
STU0498,19,1
STU0498,20,1
STU0498,21,1
STU0498,22,0
STU0498,23,0
STU0498,24,1
STU0498,25,1
STU0498,26,1
STU0498,27,1
STU0498,28,1
STU0498,29,0
STU0498,30,1
STU0498,31,1
STU0498,32,0
STU0498,33,1
STU0498,34,1
STU0498,35,1
STU0498,36,1
STU0498,37,0
STU0498,38,0
STU0498,39,1
STU0498,40,1
STU0499,1,1
STU0499,2,1
STU0499,3,1
STU0499,4,1
STU0499,5,1
STU0499,6,1
STU0499,7,1
STU0499,8,1
STU0499,9,1
STU0499,10,1
STU0499,11,1
STU0499,12,1
STU0499,13,1
STU0499,14,1
STU0499,15,1
STU0499,16,1
STU0499,17,1
STU0499,18,1
STU0499,19,1
STU0499,20,1
STU0499,21,1
STU0499,22,1
STU0499,23,1
STU0499,24,1
STU0499,25,1
STU0499,26,1
STU0499,27,1
STU0499,28,1
STU0499,29,1
STU0499,30,1
STU0499,31,1
STU0499,32,1
STU0499,33,1
STU0499,34,1
STU0499,35,1
STU0499,36,1
STU0499,37,1
STU0499,38,1
STU0499,39,1
STU0499,40,1
STU0500,1,1
STU0500,2,1
STU0500,3,1
STU0500,4,1
STU0500,5,1
STU0500,6,0
STU0500,7,1
STU0500,8,1
STU0500,9,1
STU0500,10,1
STU0500,11,1
STU0500,12,1
STU0500,13,1
STU0500,14,1
STU0500,15,1
STU0500,16,0
STU0500,17,1
STU0500,18,1
STU0500,19,0
STU0500,20,0
STU0500,21,1
STU0500,22,1
STU0500,23,0
STU0500,24,1
STU0500,25,1
STU0500,26,1
STU0500,27,1
STU0500,28,0
STU0500,29,1
STU0500,30,0
STU0500,31,0
STU0500,32,0
STU0500,33,1
STU0500,34,0
STU0500,35,1
STU0500,36,1
STU0500,37,0
STU0500,38,1
STU0500,39,1
STU0500,40,1
STU0501,1,1
STU0501,2,1
STU0501,3,1
STU0501,4,1
STU0501,5,1
STU0501,6,1
STU0501,7,1
STU0501,8,1
STU0501,9,1
STU0501,10,0
STU0501,11,1
STU0501,12,1
STU0501,13,1
STU0501,14,1
STU0501,15,1
STU0501,16,0
STU0501,17,1
STU0501,18,1
STU0501,19,1
STU0501,20,1
STU0501,21,1
STU0501,22,1
STU0501,23,0
STU0501,24,1
STU0501,25,1
STU0501,26,1
STU0501,27,1
STU0501,28,1
STU0501,29,1
STU0501,30,1
STU0501,31,0
STU0501,32,1
STU0501,33,1
STU0501,34,1
STU0501,35,1
STU0501,36,0
STU0501,37,0
STU0501,38,0
STU0501,39,1
STU0501,40,0
STU0502,1,0
STU0502,2,1
STU0502,3,1
STU0502,4,1
STU0502,5,1
STU0502,6,1
STU0502,7,0
STU0502,8,1
STU0502,9,0
STU0502,10,0
STU0502,11,0
STU0502,12,0
STU0502,13,1
STU0502,14,1
STU0502,15,1
STU0502,16,0
STU0502,17,1
STU0502,18,0
STU0502,19,0
STU0502,20,0
STU0502,21,0
STU0502,22,0
STU0502,23,1
STU0502,24,0
STU0502,25,1
STU0502,26,0
STU0502,27,1
STU0502,28,1
STU0502,29,0
STU0502,30,1
STU0502,31,0
STU0502,32,0
STU0502,33,0
STU0502,34,1
STU0502,35,1
STU0502,36,0
STU0502,37,0
STU0502,38,1
STU0502,39,1
STU0502,40,1
STU0503,1,1
STU0503,2,1
STU0503,3,1
STU0503,4,1
STU0503,5,1
STU0503,6,1
STU0503,7,1
STU0503,8,1
STU0503,9,1
STU0503,10,0
STU0503,11,1
STU0503,12,1
STU0503,13,1
STU0503,14,1
STU0503,15,1
STU0503,16,1
STU0503,17,1
STU0503,18,1
STU0503,19,1
STU0503,20,1
STU0503,21,1
STU0503,22,1
STU0503,23,1
STU0503,24,1
STU0503,25,1
STU0503,26,0
STU0503,27,1
STU0503,28,0
STU0503,29,1
STU0503,30,1
STU0503,31,1
STU0503,32,1
STU0503,33,0
STU0503,34,1
STU0503,35,1
STU0503,36,1
STU0503,37,1
STU0503,38,1
STU0503,39,1
STU0503,40,1
STU0504,1,1
STU0504,2,1
STU0504,3,1
STU0504,4,1
STU0504,5,0
STU0504,6,1
STU0504,7,1
STU0504,8,1
STU0504,9,1
STU0504,10,1
STU0504,11,1
STU0504,12,1
STU0504,13,1
STU0504,14,1
STU0504,15,1
STU0504,16,0
STU0504,17,1
STU0504,18,1
STU0504,19,1
STU0504,20,1
STU0504,21,1
STU0504,22,1
STU0504,23,1
STU0504,24,1
STU0504,25,1
STU0504,26,1
STU0504,27,0
STU0504,28,1
STU0504,29,1
STU0504,30,1
STU0504,31,1
STU0504,32,0
STU0504,33,1
STU0504,34,1
STU0504,35,0
STU0504,36,1
STU0504,37,1
STU0504,38,1
STU0504,39,1
STU0504,40,1
STU0505,1,1
STU0505,2,1
STU0505,3,1
STU0505,4,1
STU0505,5,1
STU0505,6,0
STU0505,7,1
STU0505,8,1
STU0505,9,1
STU0505,10,0
STU0505,11,1
STU0505,12,0
STU0505,13,0
STU0505,14,1
STU0505,15,1
STU0505,16,0
STU0505,17,1
STU0505,18,1
STU0505,19,1
STU0505,20,0
STU0505,21,0
STU0505,22,0
STU0505,23,1
STU0505,24,1
STU0505,25,1
STU0505,26,1
STU0505,27,0
STU0505,28,1
STU0505,29,1
STU0505,30,1
STU0505,31,0
STU0505,32,1
STU0505,33,1
STU0505,34,1
STU0505,35,1
STU0505,36,0
STU0505,37,0
STU0505,38,1
STU0505,39,0
STU0505,40,1
STU0506,1,1
STU0506,2,1
STU0506,3,1
STU0506,4,0
STU0506,5,1
STU0506,6,0
STU0506,7,0
STU0506,8,0
STU0506,9,0
STU0506,10,1
STU0506,11,0
STU0506,12,0
STU0506,13,0
STU0506,14,0
STU0506,15,0
STU0506,16,1
STU0506,17,0
STU0506,18,0
STU0506,19,1
STU0506,20,0
STU0506,21,1
STU0506,22,1
STU0506,23,0
STU0506,24,0
STU0506,25,0
STU0506,26,0
STU0506,27,1
STU0506,28,0
STU0506,29,1
STU0506,30,1
STU0506,31,1
STU0506,32,0
STU0506,33,1
STU0506,34,0
STU0506,35,0
STU0506,36,1
STU0506,37,0
STU0506,38,1
STU0506,39,1
STU0506,40,0
STU0507,1,1
STU0507,2,1
STU0507,3,1
STU0507,4,1
STU0507,5,1
STU0507,6,1
STU0507,7,0
STU0507,8,1
STU0507,9,1
STU0507,10,1
STU0507,11,1
STU0507,12,1
STU0507,13,1
STU0507,14,1
STU0507,15,1
STU0507,16,1
STU0507,17,1
STU0507,18,1
STU0507,19,1
STU0507,20,1
STU0507,21,1
STU0507,22,1
STU0507,23,1
STU0507,24,1
STU0507,25,0
STU0507,26,1
STU0507,27,0
STU0507,28,1
STU0507,29,1
STU0507,30,1
STU0507,31,1
STU0507,32,0
STU0507,33,0
STU0507,34,1
STU0507,35,1
STU0507,36,1
STU0507,37,0
STU0507,38,1
STU0507,39,1
STU0507,40,1
STU0508,1,1
STU0508,2,1
STU0508,3,1
STU0508,4,1
STU0508,5,1
STU0508,6,1
STU0508,7,1
STU0508,8,1
STU0508,9,0
STU0508,10,1
STU0508,11,1
STU0508,12,1
STU0508,13,1
STU0508,14,1
STU0508,15,1
STU0508,16,1
STU0508,17,1
STU0508,18,1
STU0508,19,1
STU0508,20,0
STU0508,21,0
STU0508,22,1
STU0508,23,1
STU0508,24,1
STU0508,25,1
STU0508,26,1
STU0508,27,1
STU0508,28,1
STU0508,29,1
STU0508,30,1
STU0508,31,1
STU0508,32,1
STU0508,33,1
STU0508,34,0
STU0508,35,1
STU0508,36,1
STU0508,37,1
STU0508,38,1
STU0508,39,1
STU0508,40,1
STU0509,1,1
STU0509,2,1
STU0509,3,1
STU0509,4,0
STU0509,5,1
STU0509,6,0
STU0509,7,0
STU0509,8,0
STU0509,9,1
STU0509,10,0
STU0509,11,0
STU0509,12,1
STU0509,13,1
STU0509,14,0
STU0509,15,0
STU0509,16,1
STU0509,17,1
STU0509,18,1
STU0509,19,1
STU0509,20,1
STU0509,21,1
STU0509,22,1
STU0509,23,0
STU0509,24,0
STU0509,25,1
STU0509,26,0
STU0509,27,1
STU0509,28,1
STU0509,29,0
STU0509,30,1
STU0509,31,1
STU0509,32,1
STU0509,33,1
STU0509,34,0
STU0509,35,0
STU0509,36,0
STU0509,37,0
STU0509,38,0
STU0509,39,0
STU0509,40,1
STU0510,1,0
STU0510,2,0
STU0510,3,0
STU0510,4,0
STU0510,5,1
STU0510,6,1
STU0510,7,1
STU0510,8,1
STU0510,9,1
STU0510,10,1
STU0510,11,1
STU0510,12,0
STU0510,13,0
STU0510,14,1
STU0510,15,1
STU0510,16,1
STU0510,17,1
STU0510,18,1
STU0510,19,1
STU0510,20,1
STU0510,21,1
STU0510,22,1
STU0510,23,1
STU0510,24,0
STU0510,25,0
STU0510,26,1
STU0510,27,1
STU0510,28,1
STU0510,29,1
STU0510,30,1
STU0510,31,1
STU0510,32,1
STU0510,33,1
STU0510,34,0
STU0510,35,1
STU0510,36,1
STU0510,37,1
STU0510,38,1
STU0510,39,0
STU0510,40,0
STU0511,1,1
STU0511,2,0
STU0511,3,1
STU0511,4,1
STU0511,5,1
STU0511,6,1
STU0511,7,0
STU0511,8,1
STU0511,9,1
STU0511,10,0
STU0511,11,1
STU0511,12,1
STU0511,13,0
STU0511,14,1
STU0511,15,1
STU0511,16,1
STU0511,17,0
STU0511,18,0
STU0511,19,1
STU0511,20,0
STU0511,21,1
STU0511,22,1
STU0511,23,1
STU0511,24,1
STU0511,25,1
STU0511,26,1
STU0511,27,1
STU0511,28,0
STU0511,29,1
STU0511,30,0
STU0511,31,0
STU0511,32,1
STU0511,33,1
STU0511,34,1
STU0511,35,1
STU0511,36,1
STU0511,37,1
STU0511,38,1
STU0511,39,1
STU0511,40,1
STU0512,1,1
STU0512,2,1
STU0512,3,1
STU0512,4,1
STU0512,5,1
STU0512,6,1
STU0512,7,1
STU0512,8,1
STU0512,9,1
STU0512,10,1
STU0512,11,1
STU0512,12,1
STU0512,13,1
STU0512,14,1
STU0512,15,1
STU0512,16,1
STU0512,17,1
STU0512,18,1
STU0512,19,1
STU0512,20,1
STU0512,21,1
STU0512,22,1
STU0512,23,1
STU0512,24,1
STU0512,25,1
STU0512,26,1
STU0512,27,1
STU0512,28,1
STU0512,29,1
STU0512,30,1
STU0512,31,1
STU0512,32,1
STU0512,33,1
STU0512,34,1
STU0512,35,1
STU0512,36,1
STU0512,37,0
STU0512,38,1
STU0512,39,1
STU0512,40,1
STU0513,1,1
STU0513,2,1
STU0513,3,0
STU0513,4,1
STU0513,5,1
STU0513,6,1
STU0513,7,1
STU0513,8,0
STU0513,9,0
STU0513,10,1
STU0513,11,0
STU0513,12,0
STU0513,13,1
STU0513,14,0
STU0513,15,1
STU0513,16,1
STU0513,17,1
STU0513,18,0
STU0513,19,1
STU0513,20,1
STU0513,21,1
STU0513,22,1
STU0513,23,0
STU0513,24,1
STU0513,25,1
STU0513,26,1
STU0513,27,1
STU0513,28,1
STU0513,29,1
STU0513,30,1
STU0513,31,1
STU0513,32,1
STU0513,33,1
STU0513,34,0
STU0513,35,1
STU0513,36,0
STU0513,37,1
STU0513,38,1
STU0513,39,1
STU0513,40,1
STU0514,1,1
STU0514,2,0
STU0514,3,0
STU0514,4,1
STU0514,5,1
STU0514,6,1
STU0514,7,0
STU0514,8,0
STU0514,9,0
STU0514,10,1
STU0514,11,1
STU0514,12,0
STU0514,13,0
STU0514,14,0
STU0514,15,1
STU0514,16,1
STU0514,17,1
STU0514,18,0
STU0514,19,1
STU0514,20,1
STU0514,21,1
STU0514,22,1
STU0514,23,1
STU0514,24,1
STU0514,25,1
STU0514,26,0
STU0514,27,0
STU0514,28,1
STU0514,29,0
STU0514,30,1
STU0514,31,0
STU0514,32,0
STU0514,33,1
STU0514,34,1
STU0514,35,1
STU0514,36,0
STU0514,37,1
STU0514,38,1
STU0514,39,1
STU0514,40,0
STU0515,1,0
STU0515,2,1
STU0515,3,1
STU0515,4,1
STU0515,5,1
STU0515,6,1
STU0515,7,1
STU0515,8,0
STU0515,9,1
STU0515,10,0
STU0515,11,1
STU0515,12,0
STU0515,13,0
STU0515,14,1
STU0515,15,0
STU0515,16,1
STU0515,17,0
STU0515,18,1
STU0515,19,1
STU0515,20,1
STU0515,21,1
STU0515,22,1
STU0515,23,0
STU0515,24,1
STU0515,25,0
STU0515,26,0
STU0515,27,1
STU0515,28,1
STU0515,29,0
STU0515,30,1
STU0515,31,1
STU0515,32,0
STU0515,33,1
STU0515,34,1
STU0515,35,1
STU0515,36,1
STU0515,37,1
STU0515,38,1
STU0515,39,1
STU0515,40,1
STU0516,1,1
STU0516,2,0
STU0516,3,1
STU0516,4,1
STU0516,5,1
STU0516,6,1
STU0516,7,0
STU0516,8,1
STU0516,9,1
STU0516,10,0
STU0516,11,0
STU0516,12,0
STU0516,13,1
STU0516,14,0
STU0516,15,0
STU0516,16,0
STU0516,17,0
STU0516,18,0
STU0516,19,1
STU0516,20,1
STU0516,21,0
STU0516,22,1
STU0516,23,1
STU0516,24,1
STU0516,25,0
STU0516,26,1
STU0516,27,1
STU0516,28,1
STU0516,29,1
STU0516,30,1
STU0516,31,1
STU0516,32,0
STU0516,33,0
STU0516,34,0
STU0516,35,1
STU0516,36,1
STU0516,37,1
STU0516,38,1
STU0516,39,1
STU0516,40,0
STU0517,1,0
STU0517,2,0
STU0517,3,1
STU0517,4,1
STU0517,5,1
STU0517,6,1
STU0517,7,1
STU0517,8,1
STU0517,9,1
STU0517,10,1
STU0517,11,1
STU0517,12,1
STU0517,13,1
STU0517,14,1
STU0517,15,1
STU0517,16,1
STU0517,17,1
STU0517,18,1
STU0517,19,1
STU0517,20,1
STU0517,21,1
STU0517,22,1
STU0517,23,1
STU0517,24,1
STU0517,25,1
STU0517,26,1
STU0517,27,1
STU0517,28,1
STU0517,29,1
STU0517,30,1
STU0517,31,0
STU0517,32,0
STU0517,33,1
STU0517,34,1
STU0517,35,0
STU0517,36,1
STU0517,37,1
STU0517,38,1
STU0517,39,1
STU0517,40,1
STU0518,1,1
STU0518,2,1
STU0518,3,1
STU0518,4,0
STU0518,5,1
STU0518,6,1
STU0518,7,1
STU0518,8,1
STU0518,9,1
STU0518,10,1
STU0518,11,1
STU0518,12,1
STU0518,13,1
STU0518,14,1
STU0518,15,1
STU0518,16,0
STU0518,17,1
STU0518,18,1
STU0518,19,1
STU0518,20,1
STU0518,21,0
STU0518,22,1
STU0518,23,0
STU0518,24,1
STU0518,25,1
STU0518,26,0
STU0518,27,1
STU0518,28,1
STU0518,29,0
STU0518,30,0
STU0518,31,1
STU0518,32,1
STU0518,33,1
STU0518,34,1
STU0518,35,1
STU0518,36,0
STU0518,37,1
STU0518,38,0
STU0518,39,1
STU0518,40,1
STU0519,1,0
STU0519,2,1
STU0519,3,1
STU0519,4,1
STU0519,5,1
STU0519,6,0
STU0519,7,1
STU0519,8,1
STU0519,9,1
STU0519,10,0
STU0519,11,0
STU0519,12,0
STU0519,13,1
STU0519,14,1
STU0519,15,1
STU0519,16,0
STU0519,17,0
STU0519,18,0
STU0519,19,1
STU0519,20,1
STU0519,21,1
STU0519,22,0
STU0519,23,1
STU0519,24,0
STU0519,25,1
STU0519,26,1
STU0519,27,1
STU0519,28,1
STU0519,29,1
STU0519,30,1
STU0519,31,1
STU0519,32,1
STU0519,33,0
STU0519,34,0
STU0519,35,1
STU0519,36,1
STU0519,37,1
STU0519,38,0
STU0519,39,1
STU0519,40,1
STU0520,1,1
STU0520,2,1
STU0520,3,0
STU0520,4,0
STU0520,5,0
STU0520,6,1
STU0520,7,1
STU0520,8,0
STU0520,9,0
STU0520,10,0
STU0520,11,1
STU0520,12,0
STU0520,13,1
STU0520,14,0
STU0520,15,0
STU0520,16,1
STU0520,17,1
STU0520,18,1
STU0520,19,1
STU0520,20,0
STU0520,21,1
STU0520,22,0
STU0520,23,0
STU0520,24,0
STU0520,25,0
STU0520,26,0
STU0520,27,0
STU0520,28,1
STU0520,29,0
STU0520,30,0
STU0520,31,1
STU0520,32,0
STU0520,33,0
STU0520,34,0
STU0520,35,1
STU0520,36,0
STU0520,37,1
STU0520,38,0
STU0520,39,1
STU0520,40,0
STU0521,1,1
STU0521,2,0
STU0521,3,1
STU0521,4,1
STU0521,5,1
STU0521,6,0
STU0521,7,1
STU0521,8,1
STU0521,9,1
